fileName	TOKEN	TOKEN_VOC	POS	LEMMA	LEMMA_VOC
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	في	فِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	جامعة	جامِعَةِ	noun	جامع	جامِع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	لوند	لوند	noun_prop	لوند	لوند
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	في	فِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السويد	السُوِيد	noun_prop	سويد	سُوِيد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	لا	لا	part_neg	لا	لا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تزال	تَزال	verb	زال	زال
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ظاهرة	ظاهِرَةُ	noun	ظاهرة	ظاهِرَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	العنصرية	العُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ضد	ضِدّ	noun	ضد	ضِدّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السود	السُودِ	noun	أسود	أَسْوَد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	موجودة	مَوْجُودَةٌ	noun	موجود	مَوْجُود
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	في	فِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	اليمن	اليَمَنِ	noun_prop	يمن	يَمَن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	من	مِن	prep	من	مِن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	خلال	خلال	noun_prop	خلال	خلال
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	نظام	نِظامٍ	noun	نظام	نِظام
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	لتمييز	لِتَمْيِيزِ	noun	تمييز	تَمْيِيز
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الناس	الناسِ	noun	ناس	ناس
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	عن	عَن	prep	عن	عَن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	طريق	طَرِيقِ	noun	طريق	طَرِيق
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	لون	لَوْنِ	noun	لون	لَوْن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	بشرتهم	بَشَرَتِهِم	noun	بشرة	بَشَرَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ومن	وَمِن	prep	من	مِن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	آجل	آجِلِ	noun	آجل	آجِل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ذلك	ذٰلِكَ	pron_dem	ذلك	ذٰلِكَ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	نرى	نَرَى	verb	راوند	راوَنْد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مبادرات	مُبادَراتِ	noun	مبادرة	مُبادَرَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ومقترحات	وَمُقْتَرَحاتِ	noun	مقترح	مُقْتَرَح
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حلول	حُلُولٍ	noun	حلول	حُلُول
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	لمواجهة	لِمُواجَهَةِ	noun	مواجهة	مُواجَهَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هذا	هٰذا	pron_dem	هذا	هٰذا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	النوع	النَوْعِ	noun	نوع	نَوْع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	من	مِن	prep	من	مِن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	التمييز	التَمْيِيزِ	noun	تمييز	تَمْيِيز
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وزيادة	وَزِيادَةِ	noun	زيادة	زِيادَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الوعي	الوَعْيِ	noun	وعي	وَعْي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حوله	حَوْلَهُ	noun	حول	حَوْل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تسعى	تَسْعَى	verb	سعى	سَعَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هذه	هٰذِهِ	pron_dem	هذا	هٰذا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الورقة	الوَرَقَةُ	noun	ورق	وَرَق
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	إلى	إِلَى	prep	إلى	إِلَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	استكشاف	اِسْتِكْشافِ	noun	ٱستكشاف	ٱِسْتِكْشاف
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ديناميات	ديناميات	noun_prop	ديناميات	ديناميات
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	العنصرية	العُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ضد	ضِدّ	noun	ضد	ضِدّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السود	السُودِ	noun	أسود	أَسْوَد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	في	فِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	اليمن	اليَمَنِ	noun_prop	يمن	يَمَن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	،	،	punc	،	،
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وكيف	وَكَيْفَ	adv_rel	كيف	كَيْفَ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تتم	تتم	noun_prop	تتم	تتم
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مواجهتها	مُواجَهَتُها	noun	مواجهة	مُواجَهَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	،	،	punc	،	،
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	فضلا	فَضْلاً	noun	فضل	فَضْل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	عن	عَن	prep	عن	عَن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	العوائق	العَوائِقِ	noun	عائق	عائِق
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	التي	الَّتِي	pron_rel	الذي	الَّذِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	يواجهها	يُواجِهها	verb	واجه	واجَه
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الناشطات	الناشِطاتُ	noun	ناشط	ناشِط
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	والناشطون	وَالناشِطُونَ	noun	ناشط	ناشِط
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وطرق	وَطُرُقِ	noun	طريق	طَرِيق
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تجاوزها	تَجاوُزِها	noun	تجاوز	تَجاوُز
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مستقبلا	مُسْتَقْبَلاً	noun	مستقبل	مُسْتَقْبَل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مقدمة	مُقَدَّمَة	noun	مقدم	مُقَدَّم
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	عكست	عَكَسَت	verb	عكس	عَكَس
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الأعمال	الأَعْمالُ	noun	عمل	عَمَل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الدرامية	الدِرامِيَّةُ	adj	درامي	دِرامِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	اليمنية	اليَمَنِيَّةُ	adj	يمني	يَمَنِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	-	-	punc	-	-
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مؤخرا	مُؤَخَّراً	noun	مؤخر	مُؤَخَّر
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	-	-	punc	-	-
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	انقساما	اِنْقِساماً	noun	ٱنقسام	ٱِنْقِسام
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حادا	حادّاً	noun	حاد	حادّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	داخل	داخِلَ	noun	داخل	داخِل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	المجتمع	المُجْتَمَعِ	noun	مجتمع	مُجْتَمَع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	اليمني	اليَمَنِيِّ	adj	يمني	يَمَنِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تجاه	تجاه	noun_prop	تجاه	تجاه
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	العنصرية	العُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ضد	ضِدّ	noun	ضد	ضِدّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السود	السُودِ	noun	أسود	أَسْوَد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	،	،	punc	،	،
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حيث	حيث	noun_prop	حيث	حيث
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	كرست	كرست	noun_prop	كرست	كرست
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	صورا	صُوَراً	noun	صورة	صُورَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	نمطية	نَمَطِيَّةً	adj	نمطي	نَمَطِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وممارسات	وَمُمارَساتٍ	noun	ممارسة	مُمارَسَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	عنصرية	عُنْصُرِيَّةً	adj	عنصري	عُنْصُرِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	واضحة	واضِحَةً	adj	واضح	واضِح
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ضد	ضِدّ	noun	ضد	ضِدّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ذوي	ذَوَي	noun	ذو	ذُو
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	اللون	اللَوْنِ	noun	لون	لَوْن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الأسود	الأَسْوَدِ	noun	أسود	أَسْوَد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ولكنها	ولكنها	noun_prop	ولكنها	ولكنها
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	أسهمت	أَسْهَمَت	verb	أسهم	أَسْهَم
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	-	-	punc	-	-
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	بشكل	بِشَكْلٍ	noun	شكل	شَكْل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	غير	غَيْرِ	noun	غير	غَيْر
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مباشر	مُباشِرٍ	noun	مباشر	مُباشِر
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	-	-	punc	-	-
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	في	فِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	أظهار	أَظْهارِ	noun	ظهر	ظُهْر
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وعي	وَعْيٍ	noun	وعي	وَعْي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	رافض	رافِضٍ	adj	رافض	رافِض
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	للعنصرية	لِلعُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حيث	حيث	noun_prop	حيث	حيث
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تبين	تَبَيُّن	noun	تبين	تَبَيُّن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	آن	آن	noun	آن	آن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هناك	هُناكَ	adv	هناك	هُناكَ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وعيا	وَعْياً	noun	وعي	وَعْي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	يتشكل	يتشكل	noun_prop	يتشكل	يتشكل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	داخل	داخِلَ	noun	داخل	داخِل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	المجتمع	المُجْتَمَعِ	noun	مجتمع	مُجْتَمَع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	يسعى	يَسْعَى	verb	سعى	سَعَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	إلى	إِلَى	prep	إلى	إِلَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	مواجهة	مُواجَهَةِ	noun	مواجهة	مُواجَهَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هذا	هٰذا	pron_dem	هذا	هٰذا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السلوك	السُلُوكِ	noun	سلوك	سُلُوك
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الذي	الَّذِي	pron_rel	الذي	الَّذِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	يضر	يضر	noun_prop	يضر	يضر
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	بالأفراد	بِالأَفْرادِ	noun	فرد	فَرْد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	والمجتمع	وَالمُجْتَمَعِ	noun	مجتمع	مُجْتَمَع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	بصورة	بِصُورَةٍ	noun	صورة	صُورَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	شاملة	شامِلَةٍ	adj	شامل	شامِل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وفي	وَفِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الوقت	الوَقْتِ	noun	وقت	وَقْت
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	نفسه	نَفَسِهِ	noun	نفس	نَفَس
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	كشفت	كَشَفَت	verb	كشف	كَشَف
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هذه	هٰذِهِ	pron_dem	هذا	هٰذا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الأعمال	الأَعْمالُ	noun	عمل	عَمَل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الفنية	الفَنِّيَّة	noun	فني	فَنِّيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	آن	آن	noun	آن	آن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هناك	هُناكَ	adv	هناك	هُناكَ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تراجعا	تَراجُعاً	noun	تراجع	تَراجُع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	في	فِي	prep	في	فِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وعي	وَعْيِ	noun	وعي	وَعْي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	النخب	النَخْبِ	noun	نخب	نَخْب
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الفنية	الفَنِّيَّة	noun	فني	فَنِّيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	والثقافية	وَالثَقافِيَّةِ	adj	ثقافي	ثَقافِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تجاه	تجاه	noun_prop	تجاه	تجاه
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	قضايا	قَضايا	noun	قضية	قَضِيَّة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حساسة	حَسّاسَة	noun	حساس	حَسّاس
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	كالعنصرية	كَالعُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	،	،	punc	،	،
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	حيث	حيث	noun_prop	حيث	حيث
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	آنهم	آنهم	noun	آن	آن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	لا	لا	part_neg	لا	لا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	يدركون	يُدَرِّكُونَ	verb	درك	دَرَّك
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	آن	آن	noun	آن	آن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السلوكيات	السُلُوكِيّاتِ	adj	سلوكي	سُلُوكِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	التي	الَّتِي	pron_rel	الذي	الَّذِي
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تتضمنها	تتضمنها	noun_prop	تتضمنها	تتضمنها
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	أعمالهم	أَعْمالُهُم	noun	عمل	عَمَل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تحمل	تَحْمِل	verb	حمل	حَمَل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	دلالات	دَلالاتٍ	noun	دلالة	دَلالَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	عنصرية	عُنْصُرِيَّةً	adj	عنصري	عُنْصُرِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	واضحة	واضِحَةً	adj	واضح	واضِح
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	،	،	punc	،	،
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	وآنها	وَآنها	noun	آن	آن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تصر	تصر	noun_prop	تصر	تصر
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	على	عَلَى	prep	على	عَلَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ترسيخ	تَرْسِيخِ	noun	ترسيخ	تَرْسِيخ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الصور	الصُوَرِ	noun	صورة	صُورَة
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	النمطية	النَمَطِيَّةِ	adj	نمطي	نَمَطِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السلبية	السَلْبِيَّةِ	adj	سلبي	سَلْبِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	ضد	ضِدّ	noun	ضد	ضِدّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	السود	السُودِ	noun	أسود	أَسْوَد
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	داخل	داخِلَ	noun	داخل	داخِل
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	المجتمع	المُجْتَمَعِ	noun	مجتمع	مُجْتَمَع
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	.	.	punc	.	.
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	من	مِن	prep	من	مِن
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	خلال	خلال	noun_prop	خلال	خلال
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هذه	هٰذِهِ	pron_dem	هذا	هٰذا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الإشكالية	الإِشْكالِيَّةِ	adj	إشكالي	إِشْكالِيّ
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	،	،	punc	،	،
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	تسعى	تَسْعَى	verb	سعى	سَعَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	هذه	هٰذِهِ	pron_dem	هذا	هٰذا
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	الورقة	الوَرَقَةُ	noun	ورق	وَرَق
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	إلى	إِلَى	prep	إلى	إِلَى
04_Rassismus_im_Jemen_gekuerzt_und_ohne_Fussnoten.docx.txt	استكشاف	اِسْتِكْشافِ	noun	ٱستكشاف	ٱِسْتِكْشاف
