fileName	TOKEN	TOKEN_VOC	POS	LEMMA	LEMMA_VOC
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	&	&	punc	&	&
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	t	t	foreign	t	t
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	=	=	punc	=	=
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	104s	104s	digit	104s	104s
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	[	[	punc	[	[
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	1	1	digit	1	1
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	]	]	punc	]	]
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أنا	أَنا	pron	أنا	أَنا
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ناريمان	ناريمان	noun_prop	ناريمان	ناريمان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	دوسه	دوسه	noun_prop	دوسه	دوسه
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أنا	أَنا	pron	أنا	أَنا
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	سودانية	سُودانِيَّةٌ	noun	سوداني	سُودانِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أعيش	أَعِيش	verb	عاش	عاش
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لندن	لَنْدَن	noun_prop	لندن	لَنْدَن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	منذ	مُنْذُ	conj	منذ	مُنْذُ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	2015	2015	digit	2015	2015
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لكنني	لٰكِنَّنِي	conj	لكن	لٰكِنَّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ولدت	ولدت	noun_prop	ولدت	ولدت
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	السعودية	السَعُودِيَّةِ	adj	سعودي	سَعُودِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ونشأت	وَنَشَأْتُ	verb	نشأ	نَشَأ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الخليج	الخَلِيجِ	noun	خليج	خَلِيج
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كفتاة	كَفَتاةٍ	noun	فتاة	فَتاة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	سوداء	سَوْداءِ	noun	أسود	أَسْوَد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	اكتشفت	اِكْتَشَفْتُ	verb	ٱكتشف	ٱِكْتَشَف
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أنني	أَنَّنِي	conj_sub	أن	أَنَّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	اينما	اينما	noun_prop	اينما	اينما
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	عشت	عِشْتُ	verb	عاش	عاش
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كنت	كُنْتُ	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أعامل	أُعامِل	verb	عامل	عامَل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بطريقة	بِطَرِيقَةٍ	noun	طريقة	طَرِيقَة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	مختلفة	مُخْتَلِفَةٍ	adj	مختلف	مُخْتَلِف
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كانت	كانَت	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	المعلمات	المُعَلِّماتُ	noun	معلم	مُعَلِّم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ينتقينني	يَنْتَقِيْنَنِي	verb	ٱنتقى	ٱِنْتَقَى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	للعقاب	لِلعُقابِ	noun	عقاب	عُقاب
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بينما	بَيْنَما	conj_sub	بينما	بَيْنَما
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كان	كانَ	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بقية	بَقِيَّةُ	noun	بقية	بَقِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الأطفال	الأَطْفالِ	noun	طفل	طِفْل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يطلقون	يَطْلُقُونَ	verb	طلق	طَلَق
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	علي	عَلِيّ	noun_prop	علي	عَلِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	شتى	شَتَّى	noun	شتى	شَتَّى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	النعوت	النُعُوتِ	noun	نعت	نَعْت
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بسبب	بِسَبَبِ	noun	سبب	سَبَب
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ملامحي	مَلامِحِي	noun	ملامح	مَلامِح
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كانوا	كانُوا	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يتوقعون	يَتَوَقَّعُونَ	verb	توقع	تَوَقَّع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	مني	مِنِّي	prep	من	مِن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أن	أَن	conj_sub	أن	أَنْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أسلي	أُسَلِّي	verb	سلى	سَلَّى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الصف	الصَفَّ	noun	صف	صَفّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بموسيقى	بِمُوسِيقَى	noun	موسيقى	مُوسِيقَى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الراب	الرابِّ	noun	راب	رابّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أو	أَو	conj	أو	أَو
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الرقص	الرَقْصِ	noun	رقص	رَقْص
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	وكل	وَكُلُّ	noun	كل	كُلّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ذلك	ذٰلِكَ	pron_dem	ذلك	ذٰلِكَ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كان	كانَ	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بسبب	بِسَبَبِ	noun	سبب	سَبَب
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لون	لَوْنِ	noun	لون	لَوْن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بشرتي	بَشَرَتِي	noun	بشرة	بَشَرَة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لذا	لُذّاً	noun	لذيذ	لَذِيذ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	فقد	فَقَد	part_verb	قد	قَدْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	نشأت	نَشَأْتُ	verb	نشأ	نَشَأ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	معتقده	مُعْتَقَده	noun	معتقد	مُعْتَقَد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أن	أَن	conj_sub	أن	أَنْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العنصرية	العُنْصُرِيَّةَ	noun	عنصرية	عُنْصُرِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	آمر	آمِرٌ	noun	آمر	آمِر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	عادي	عادِيٌّ	adj	عادي	عادِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ترك	تَرَكَ	verb	ترك	تَرَك
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	مقتل	مَقْتَلَ	noun	مقتل	مَقْتَل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	جورج	جُورْج	noun_prop	جورج	جُورْج
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	فلويد	فلويد	noun_prop	فلويد	فلويد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	2020	2020	digit	2020	2020
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أثرا	أَثَراً	noun	أثر	أَثَر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	هائلا	هائِلاً	adj	هائل	هائِل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	نفسي	نَفَسِي	noun	نفس	نَفَس
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	فقد	فَقَد	part_verb	قد	قَدْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	جعلني	جَعَلَنِي	verb	جعل	جَعَل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أفكر	أُفَكِّر	verb	فكر	فَكَّر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العنصرية	العُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	التي	الَّتِي	pron_rel	الذي	الَّذِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	نشأت	نَشَأْتُ	verb	نشأ	نَشَأ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	معها	معها	noun_prop	معها	معها
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	وكيف	وَكَيْفَ	adv_rel	كيف	كَيْفَ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	آثرت	آثَرْتُ	verb	آثر	آثَر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	علي	عَلِيّ	noun_prop	علي	عَلِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بطرق	بِطُرُقٍ	noun	طريق	طَرِيق
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ما	ما	part_neg	ما	ما
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	زلت	زُلْتُ	verb	زال	زال
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لا	لا	part_neg	لا	لا
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أستطيع	أَسْتَطِيع	verb	ٱستطاع	ٱِسْتَطاع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	فهمها	فَهْمَها	noun	فهم	فَهْم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تماما	تَماماً	noun	تمام	تَمام
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أنا	أَنا	pron	أنا	أَنا
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الآن	الآنَ	noun	آن	آن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	هنا	هُنا	adv	هنا	هُنا
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تونس	تُونِس	noun_prop	تونس	تُونِس
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أول	أَوَّلُ	adj	أول	أَوَّل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بلد	بَلَدٍ	noun	بلد	بَلَد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	عربي	عَرَبِيٍّ	adj	عربي	عَرَبِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يحاول	يُحاوِل	verb	حاول	حاوَل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	القضاء	القَضاءَ	noun	قضاء	قَضاء
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	على	عَلَى	prep	على	عَلَى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العنصرية	العُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	من	مِن	prep	من	مِن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	خلال	خلال	noun_prop	خلال	خلال
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	التشريعات	التَشْرِيعاتِ	noun	تشريع	تَشْرِيع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	القانونية	القانُونِيَّةِ	adj	قانوني	قانُونِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أريد	أُرِيد	verb	أراد	أَراد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أن	أَن	conj_sub	أن	أَنْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أعرف	أَعْرِف	verb	عرف	عَرَف
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	هل	هَل	part_interrog	هل	هَل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يمكن	يُمَكِّن	verb	مكن	مَكَّن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	للقوانين	لِلقَوانِينِ	noun	قانون	قانُون
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أن	أَن	conj_sub	أن	أَنْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تحدث	تَحْدُث	verb	حدث	حَدَث
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	فرقا	فَرْقاً	noun	فرق	فَرْق
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	حقيقيا	حَقِيقِيّاً	adj	حقيقي	حَقِيقِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	عندما	عَنْدَماً	noun	عندم	عَنْدَم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يتعلق	يَتَعَلَّق	verb	تعلق	تَعَلَّق
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الآمر	الآمِرُ	noun	آمر	آمِر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بالتمييز	بِالتَمْيِيزِ	noun	تمييز	تَمْيِيز
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أم	أَم	conj	أم	أَم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أن	أَن	conj_sub	أن	أَنْ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	المجتمع	المُجْتَمَعَ	noun	مجتمع	مُجْتَمَع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	هو	هُوَ	pron	هو	هُوَ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الذي	الَّذِي	pron_rel	الذي	الَّذِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يحتاج	يَحْتاج	verb	ٱحتاج	ٱِحْتاج
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	إلى	إِلَى	prep	إلى	إِلَى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	التغيير	التَغْيِيرِ	noun	تغيير	تَغْيِير
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لكي	لِكَي	conj	كي	كَي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يستطيع	يَسْتَطِيع	verb	ٱستطاع	ٱِسْتَطاع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العرب	العَرَبُ	noun	عرب	عَرَب
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	السود	السُودُ	noun	أسود	أَسْوَد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الاحتفاء	الاِحْتِفاءَ	noun	ٱحتفاء	ٱِحْتِفاء
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الهويتين	الهُوِيَّتَيْنِ	noun	هوية	هُوِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	من	مِن	prep	من	مِن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تونس	تُونِس	noun_prop	تونس	تُونِس
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	انطلقت	اِنْطَلَقَت	verb	ٱنطلق	ٱِنْطَلَق
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	انتفاضة	اِنْتِفاضَةُ	noun	ٱنتفاضة	ٱِنْتِفاضَة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الربيع	الرَبِيعِ	noun_prop	ربيع	رَبِيع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العربي	العَرَبِيِّ	adj	عربي	عَرَبِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ديسمبر	دِيسَمْبِر	noun_prop	ديسمبر	دِيسَمْبِر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	/	/	punc	/	/
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كانون	كانُونِ	noun	كانون	كانُون
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الأول	الأَوَّلِ	adj	أول	أَوَّل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	2010	2010	digit	2010	2010
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ولم	وَلَم	part_neg	لم	لَم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تسقط	تسقط	noun_prop	تسقط	تسقط
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الاحتجاجات	الاِحْتِجاجاتُ	noun	ٱحتجاج	ٱِحْتِجاج
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الحكومة	الحُكُومَةَ	noun	حكومة	حُكُومَة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	فحسب	فَحَسْب	adv	حسب	حَسْب
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بل	بَل	conj	بل	بَل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كان	كانَ	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لها	لَها	prep	ل	لِ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تأثير	تَأْثِيرٌ	noun	تأثير	تَأْثِير
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	هائل	هائِلٌ	adj	هائل	هائِل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	على	عَلَى	prep	على	عَلَى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	المجتمع	المُجْتَمَعِ	noun	مجتمع	مُجْتَمَع
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	المدني	المَدَنِيِّ	adj	مدني	مَدَنِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	شعر	شَعَرَ	verb	شعر	شَعَر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الناس	الناسُ	noun	ناس	ناس
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بأنهم	بِأَنَّهُم	conj_sub	أن	أَنَّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يملكون	يَمْلِكُونَ	verb	ملك	مَلَك
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	القوة	القُوَّةَ	noun	قوة	قُوَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	للكفاح	لِلكِفاحِ	noun	كفاح	كِفاح
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	من	مِن	prep	من	مِن
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	آجل	آجِلِ	noun	آجل	آجِل
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	المساواة	المُساواةِ	noun	مساواة	مُساواة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	على	عَلَى	prep	على	عَلَى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	كافة	كافَّةِ	noun	كافة	كافَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الأصعدة	الأَصْعِدَةِ	noun	صعيد	صَعِيد
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ويتجلى	وَيَتَجَلَّى	verb	تجلى	تَجَلَّى
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	ذلك	ذٰلِكَ	pron_dem	ذلك	ذٰلِكَ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أكثر	أَكْثَرَ	adj	أكثر	أَكْثَر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	عندما	عَنْدَماً	noun	عندم	عَنْدَم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	يتعلق	يَتَعَلَّق	verb	تعلق	تَعَلَّق
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الآمر	الآمِرُ	noun	آمر	آمِر
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	بالعنصرية	بِالعُنْصُرِيَّةِ	noun	عنصرية	عُنْصُرِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	.	.	punc	.	.
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العنصرية	العُنْصُرِيَّةُ	noun	عنصرية	عُنْصُرِيَّة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	في	فِي	prep	في	فِي
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	الدول	الدُوَلِ	noun	دولة	دَوْلَة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	العربية	العَرَبِيَّةِ	adj	عربي	عَرَبِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	لا	لا	part_neg	لا	لا
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	تكون	تَكُون	verb	كان	كان
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	دائما	دائِماً	adj	دائم	دائِم
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	عنصرية	عُنْصُرِيَّةً	adj	عنصري	عُنْصُرِيّ
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	مباشرة	مُباشَرَةً	noun	مباشرة	مُباشَرَة
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	،	،	punc	،	،
05_Tunesien_Film_Transkript_ohne_Englisch.docx.txt	أنها	أَنَّها	conj_sub	أن	أَنَّ
