TOKEN	FREQ
سيد	1
سيعرف	1
سيفهمون	1
سيكون	1
شابة	1
شتمني	1
شتى	1
شجار	1
شخصي	1
شعر	1
شكر	1
شكلك	1
شكواه	1
شهر	1
شهرة	1
شهود	1
صابون	1
صاحب	1
صباح	1
صح	1
صحيح	1
صعب	1
صغارا	1
صغيرا	1
صفحات	1
صفحتك	1
صممت	1
صناع	1
صورتي	1
صوره	1
صومالي	1
ضحايا	1
ضده	1
ضدهم	1
ضربني	1
ضروري	1
ضعة	1
ضغوطا	1
ضواحيها	1
ضيعت	1
طبعا	1
طرد	1
طريقة	1
طريقنا	1
طريقه	1
طريقي	1
طفلا	1
طفولته	1
طلبه	1
طلوا	1
طويلة	1
طيران	1
ظهرنا	1
عائلة	1
عائلته	1
عائلتها	1
عاديا	1
عادية	1
عارض	1
عارضو	1
عاش	1
عام	1
عامين	1
عانى	1
عانيت	1
عايشت	1
عبء	1
عبئا	1
عبيد	1
عبيدهم	1
عدت	1
عدد	1
عرض	1
عرفت	1
عروض	1
عزباء	1
عشت	1
عشر	1
عشرة	1
عضو	1
عضوا	1
عقدة	1
عقلية	1
علاقتكما	1
عليكم	1
عليهما	1
عمر	1
عمل	1
عملي	1
عميق	1
عنك	1
عنكما	1
عنه	1
عني	1
غرامة	1
غفران	1
غير	1
فأسست	1
فأنني	1
فاتح	1
فالتقيت	1
فالعنصرية	1
فتعلم	1
فتغير	1
فجاه	1
فرحت	1
فرقا	1
فزت	1
فستتحقق	1
فستعودين	1
فسنظهر	1
فعلت	1
فعلته	1
فعليا	1
فعليك	1
فقدت	1
فكنت	1
فلاول	1
فلن	1
فلويد	1
فما	1
فماذا	1
فمن	1
فن	1
فهذا	1
فهمها	1
فهي	1
فوق	1
فيسبوك	1
قائلا	1
قالته	1
قاله	1
قام	1
قامت	1
قانوني	1
قبالة	1
قرد	1
قرر	1
قريبة	1
قصة	1
قضائية	1
قضايا	1
قضت	1
قضيتي	1
قطاع	1
قطعة	1
قفز	1
قلت	1
قلق	1
قوي	1
كأسرة	1
كافحت	1
كالشعر	1
كاللواتي	1
كاملة	1
كانا	1
كانون	1
كبرت	1
كبري	1
كبير	1
كتبها	1
كثيرون	1
كخادمة	1
كخدم	1
كرامة	1
كريستال	1
كريم	1
كعارض	1
كعارضة	1
كعبوت	1
كعبيد	1
كفتاة	1
كلام	1
كلامه	1
كلها	1
كم	1
كمضيفة	1
كنا	1
كنساء	1
كوجوه	1
كيفما	1
كيلومتر	1
كيلومترا	1
لآخذ	1
لأحد	1
لأسباب	1
لألتقى	1
لأننا	1
لأنها	1
لإثبات	1
لإحساسي	1
لإساءة	1
لإهانة	1
لابنها	1
لاحقا	1
لارتكابها	1
لازمته	1
لتترك	1
لتحقيق	1
لتعرضه	1
لتغيير	1
لتلبية	1
لحملات	1
لخدمتنا	1
لخطبتها	1
لخطبتي	1
لدعم	1
لديك	1
لدينا	1
لديه	1
لزمن	1
لسنا	1
لشخص	1
لشيء	1
لطلب	1
لعارضة	1
لعبة	1
لعدم	1
لعشاء	1
لعقود	1
لفترة	1
لقاء	1
لقانون	1
لقبك	1
لك	1
لكل	1
لكنها	1
للتحرر	1
للتمييز	1
للتونسيين	1
للحب	1
للسعد	1
للعقاب	1
للعنصرية	1
للعيد	1
للفصل	1
للقوانين	1
للكفاح	1
للمسماة	1
للمطالبة	1
لله	1
للهجوم	1
لما	1
لمالك	1
لمحاربة	1
لمست	1
لمشاركة	1
لمعالجة	1
لمعرفة	1
لمكافحة	1
لنا	1
لندن	1
لنساء	1
لنفسي	1
لوني	1
ليست	1
ليظهروا	1
ليوم	1
مؤلم	1
مارست	1
مالكو	1
مانع	1
مباشرة	1
متأكدة	1
متداولا	1
متزوجات	1
متزوجون	1
متعددة	1
متى	1
مثالي	1
مثلا	1
مثلك	1
مجتمع	1
مجرد	1
محامية	1
محدودة	1
محرجة	1
محرقة	1
محروم	1
محطتي	1
محكمة	1
محل	1
محلي	1
محلية	1
مختلط	1
مختلطا	1
مختلفة	1
مديرة	1
مذيعة	1
مر	1
مرفهه	1
مرموقة	1
مرور	1
مزيايه	1
مسؤوليته	1
مستشفى	1
مستمر	1
مستوى	1
مسجل	1
مسيء	1
مشاعر	1
مشاعرك	1
مشغلا	1
مصمم	1
مضى	1
مضيفة	1
معالجة	1
معايير	1
معتقده	1
معرفته	1
معظمها	1
معلم	1
معناها	1
معي	1
معيار	1
معينة	1
مفضلة	1
مقبرة	1
مقتل	1
مكافحة	1
مكانا	1
مكانة	1
مكانتنا	1
مكانتها	1
ملاحقة	1
ممثلون	1
ممرض	1
ممكن	1
ممن	1
ممنوعا	1
مندمجة	1
منفردة	1
منفصل	1
منقسمون	1
منهك	1
مهاجمتك	1
مهمة	1
مهين	1
مهينا	1
مواجهة	1
مواصلة	1
موافقة	1
موجة	1
موظفا	1
موقف	1
ميزة	1
نأخذ	1
ناجح	1
ناجحة	1
نادم	1
ناريمان	1
ناشطة	1
ناصر	1
نحارب	1
نحتاج	1
نحتفي	1
نحن	1
نداء	1
نذهب	1
نساء	1
نسبة	1
نستطيع	1
نستقل	1
نستمر	1
نسرين	1
نسمة	1
نسوة	1
نشرت	1
نشطاء	1
نصبح	1
نضالنا	1
نطاق	1
نظرتي	1
نظرهم	1
نظريا	1
نعيشها	1
نغير	1
نفت	1
نفسها	1
نفسية	1
نفسيتك	1
نقاشنا	1
نمر	1
نهج	1
ها	1
هائل	1
هائلا	1
هزلي	1
هكذا	1
هما	1
هوى	1
هويته	1
هيفاء	1
وآرائنا	1
وآننا	1
وآهلا	1
وأتحرك	1
وأحب	1
وأسرته	1
وأصبح	1
وألديك	1
وأن	1
وأنك	1
وابنته	1
واتضح	1
واثنتين	1
واحد	1
واستسلمت	1
واصفنتك	1
واصل	1
واعتبر	1
والآخرون	1
والإساءة	1
والبياض	1
والتدوينات	1
والتعليقات	1
والتقدير	1
والديكما	1
والذي	1
والسجن	1
والصور	1
والصورة	1
والعينين	1
واللون	1
والمشكلة	1
والمطالبة	1
والمواقف	1
والنزهة	1
وبالنسبة	1
وبدأت	1
وبسبب	1
وبسمة	1
وبشكل	1
وبعدها	1
وبعضها	1
وبكلام	1
وتأثيره	1
وتخيلي	1
وتزوجنا	1
وتضررت	1
وتكلفه	1
وتوسع	1
وثلاثا	1
وثيقة	1
وجد	1
وجدوا	1
وجهي	1
وجودي	1
وجوههم	1
وحكم	1
وخمسة	1
وربع	1
ورجلا	1
وستتمكن	1
وستجعله	1
وستحل	1
وسوداء	1
وسيشعر	1
وسيفضل	1
وشقيقاتي	1
وشك	1
وشملت	1
وصيف	1
وظيفته	1
وعروض	1
وعلينا	1
وغدا	1
وغرامة	1
وغضب	1
وغفران	1
وقالت	1
وقتي	1
وقصصنا	1
وقف	1
وكأنني	1
وكأنه	1
وكأنها	1
وكانت	1
وكثيرا	1
وكرامته	1
وكشخص	1
وكل	1
وكلامهم	1
وكما	1
وكنت	1
وكيف	1
ولا	1
ولدت	1
ولزمن	1
ولكننا	1
ولكنني	1
ولكنه	1
ولكنها	1
وللآخرين	1
ولن	1
ولهذا	1
ولوني	1
وليس	1
وليست	1
ومحاميته	1
ومحمد	1
ومع	1
ونحتاج	1
ونسلم	1
ونشأت	1
وهذه	1
وهم	1
ووجهة	1
ويبلغ	1
ويتجلى	1
ويتحدث	1
ويحميهم	1
ويسألون	1
ويستحيل	1
ويصنعون	1
ويضعونهم	1
ويعيشون	1
ويقولون	1
ويكمن	1
وينتابني	1
يأخذون	1
يؤازره	1
يؤدي	1
يؤسس	1
يتجاهلون	1
يتجاوز	1
يتجول	1
يتحملوا	1
يتخذ	1
يتخطى	1
يترك	1
يتزوجون	1
يتظاهر	1
يتعامل	1
يتعاملون	1
يتعرض	1
يتم	1
يتناسب	1
يتناسق	1
يتناول	1
يتوقعون	1
يتوقف	1
يجد	1
يجرب	1
يجرم	1
يحاسبون	1
يحبهم	1
يحبون	1
يحتاج	1
يحتقرونني	1
يحجز	1
يحدقون	1
يحظى	1
يحلمون	1
يحمل	1
يحميني	1
يخص	1
يدان	1
يدع	1
يدفن	1
يدل	1
يدلوا	1
يدمر	1
يرتدى	1
يرغبون	1
يرون	1
يزداد	1
يستخدم	1
يستطع	1
يستطيع	1
يستطيعون	1
يسمح	1
يشعرون	1
يصح	1
يصعب	1
يصلحون	1
يطلقها	1
يظهر	1
يعاني	1
يعتبرونه	1
يعتذر	1
يعترفوا	1
يعتمد	1
يعد	1
يعرفون	1
يعرقلها	1
يعلمون	1
يعملون	1
يعني	1
يعنيه	1
يعيش	1
يعيل	1
يفرضون	1
يفضل	1
يقبلوا	1
يلغى	1
يلمسوا	1
يمتلك	1
يمر	1
يمشين	1
يمكنك	1
يمكنني	1
يملكون	1
يمنح	1
يمنحني	1
يمنع	1
يمني	1
ينتابني	1
ينتقينني	1
يندهش	1
ينفذ	1
يهاجمونني	1
يواجه	1
يوليو	1
